"셀id(ID)","x좌표(X_COORD)","y좌표(Y_COORD)","요일(YOIL)","시간대(TIMEZN_CD)","남자00~04세(M00)","남자05~09세(M05)","남자10~14세(M10)","남자15~19세(M15)","남자20~24세(M20)","남자25~29세(M25)","남자30~34세(M30)","남자35~39세(M35)","남자40~44세(M40)","남자45~49세(M45)","남자50~54세(M50)","남자55~59세(M55)","남자60~64세(M60)","남자65~69세(M65)","남자70세이상(M70)","여자00~04세(F00)","여자05~09세(F05)","여자10~14세(F10)","여자15~19세(F15)","여자20~24세(F20)","여자25~29세(F25)","여자30~34세(F30)","여자35~39세(F35)","여자40~44세(F40)","여자45~49세(F45)","여자50~54세(F50)","여자55~59세(F55)","여자60~64세(F60)","여자65~69세(F65)","여자70세이상(F70)","합계(TOTAL)","행정동코드(ADMI_CD)","기준년월(ETL_YM)"
"5*4*6*0*",198578.856860398,552301.374796691,"3","23",0,0.0045,0.0007,0.0099,0.0164,0.0058,1.61,0.0012,0.7398,0.0805,0.0655,0.6769,1.2763,0.235,0.0057,0.0017,0,0,0.001,0.7902,0.4216,0.0932,0.0016,0.2938,0,0.5049,0,0.0646,0.2221,5.1453,25.9922,"11470510","201712"
"5*5*8*1*",199836.219948046,557334.024346569,"1","11",0.0003,0,0,0.1228,0.0551,0.0015,0,0,0.0724,0.6509,0.0265,0.0014,0.4265,0.0265,0.0059,0,0,0.0122,0.0275,0.1199,0,0.025,0.0279,0.1333,1.5884,0.1969,0.001,0.0341,0.3719,0.0065,19.0799,"11170660","201712"
"5*5*3*4*",200438.309663909,555202.780571621,"5","15",0.0028,0,0.2589,0.4461,0.0101,0.0321,0.9313,0,0.0383,0.5227,0,0.2237,0,0.1447,0,0,0,0,0.1638,0.0295,1.5969,0,0.0404,0.0028,0.1175,0.0131,0,0.0018,0.0653,0.05,10.8273,"11140590","201610"
"5*5*2*9*",198919.798450913,553374.159395288,"4","07",0,0,0.0432,0.036,0.2778,0.0003,0.0654,1.4676,0.001,0.0503,0.4794,1.01,0.5726,0,0.0062,0.0001,0,0.0002,0.2125,1.6917,0,0.7226,0.0055,0.2346,0.0252,0.0143,0.3306,0.0451,0.0128,0.0006,0.1883,"11680590","201601"
"5*5*9*5*",196824.187292784,553019.929147348,"3","11",0,0.0185,0.0009,0.083,0.0068,0.0063,0.0019,1.2451,0.0029,0.6987,0.0733,0.0365,0,0.013,0.005,0.001,0,0,0.0256,0.0199,0.5845,0.2563,0,0.001,0.3217,0.3441,0.0149,0.067,0.0003,0.0165,0.5428,"11215770","201608"
"5*1*7*8*",196139.669167985,556300.050157454,"6","08",0,0,0.0017,0.2494,1.8992,0.1749,0,1.5641,0.0048,0.039,0.0782,0.0103,0,0.0338,0.0171,0,0.0007,0,0.0617,0.3072,6.1725,0.2098,2.4693,0.0565,0.3715,0.6889,0.0734,0.0025,0.0408,0.3879,16.3221,"11590620","201711"
"5*0*9*1*",198618.222513237,553860.309537745,"1","11",0,0.0715,0.0805,0,0.0033,0.2213,0.9718,0.001,0.2463,0.0076,0.014,0.0148,0.1288,0.0002,0.1033,0,0.0003,0.2304,0,0.0591,0.0141,0.0015,0.0092,0.1386,0.019,0.0001,0.0293,0.0176,0.0214,0.0366,0.0344,"11140540","201601"
"5*3*8*6*",197492.213723269,556748.956989372,"7","16",0,0.1274,0,0.0031,0.1175,0.0193,0.0167,0.2454,0.0448,0.0119,2.5894,0.0008,0.0043,0.2644,0,0,0,0.0253,0.9819,0.002,0.008,0.2376,0.0013,0.0092,0.1088,0.0184,0.5998,0.0073,0,0.0645,0.2632,"11545690","201607"
"5*2*2*6*",198342.158670906,553344.397270213,"1","05",0,0,0.0193,0.0328,0,0,0.0289,0.0008,0.0014,0.0039,0.0208,0.3848,0.4616,0,0.0059,0,0,0.0233,0.0553,0.0029,5.1119,0.094,0.0043,0.019,0.3683,0.012,0.7021,0,0.0076,0.0346,0.7967,"11440610","201702"
"5*3*0*4*",199119.254373336,553353.432175742,"4","00",0,0.0052,0.0347,0.0014,0.1339,4.8824,0,0.4289,0.0019,0.008,0,0.2261,0.0223,0.0515,0.1276,0.001,0,1.7282,0.0171,0,0.1167,0.0147,0.3838,7.378,0.0285,0.0046,0.2142,0,0.006,0.1152,1.483,"11650510","201609"
"5*3*6*0*",197034.803842798,556392.598453486,"6","11",0.0054,0,0.0388,0,0.0071,0.0653,0,0.07,0.2642,0.0003,0.6184,0.1355,0,0.0279,0.0039,0,0.0031,0.029,0.7699,0.9065,0,0.0104,0.0177,0.0156,0,0.6196,0,0.0039,0.0017,0.0051,0.0266,"11740660","201708"
"5*4*6*1*",200983.494471428,558188.221748298,"5","04",0.0002,0,0.0451,0.4129,0.0551,0.3782,0.0036,0,0,0.1734,0.2495,0.0018,0.0123,0.0793,0.0925,0,0.005,0.0134,0.0086,0.5982,0,0.0062,0.0636,0.0022,0.001,0.0184,0.0007,0.003,0.2216,0.2122,0.0333,"11740650","201609"
"5*6*8*3*",196743.351555133,552750.814050846,"1","10",0,0.003,0,0.0001,1.3791,0.0007,0.6484,0.0109,0.2921,0.6615,0.0109,0.0802,0.0195,0.2637,0,0,0,0.0194,0.0372,0.0042,0.0067,0.0015,0.003,0.0045,0.0033,0.0098,0.0367,0,0.0013,0.0638,2.1861,"11215860","201701"
"5*0*1*3*",200643.611678111,555856.992238415,"7","00",0.0039,0,0.0036,0.0167,0.0674,0.1328,18.8848,0.0126,0.2685,0.625,0.3986,0.3488,0,0.1974,0.1243,0,0.001,0,0.0039,2.7438,1.1108,0.0233,0,0,1.2029,0,0.0044,0.0253,0,0.0229,0.0645,"11260620","201701"
"5*5*9*4*",196887.47101458,552098.731191242,"5","16",0,0,0,0,0.3129,1.3903,0.0012,0,0.0052,0.0533,0.2893,0.0194,0.0217,0.0336,0.0353,0,0,0.0113,0.4974,0.0023,0.004,0.2011,0.2883,0.1021,0.0192,0.8757,0.0007,0.0083,0.0007,0.0088,0.2027,"11380552","201702"
"5*3*9*2*",201236.137245061,553040.654975525,"2","10",0,0,0,0.0462,4.2772,0,0.0006,0.3796,0.4734,0,0.1127,0,0.1739,0,0,0,0,0,0,1.9675,0.0796,0.0592,0.6171,0.0043,0,0.0051,0.0683,0.0051,0.358,0,0.2173,"11560670","201709"
"5*1*5*3*",196953.442611241,553553.950702037,"1","10",0,0,0,0.6334,0,0.2082,1.1804,0.0444,0.003,1.2852,0.1562,0.1216,0.0281,0,0.8383,0,0.0099,0,0.0011,6.9729,0.0101,0.8943,0.0995,0.0004,0.0417,1.11,0.005,0.0059,0.0018,0.0369,0.5621,"11140590","201703"
"5*2*9*8*",195998.189247864,553815.627867877,"4","09",0,0.0072,0,0.0039,0.4826,0.0229,0,0.0493,1.4342,0,1.1975,3.2575,0,0.0163,0.0014,0,0.0031,0,0.2558,0.0986,0,0.1054,0.0217,0.1907,0.2591,0.2142,0.6936,0.0018,0,0.05,20.4927,"11680670","201602"
"5*4*4*5*",197082.157713513,554374.098819057,"3","03",0,0,0.0195,0.2321,0.487,0.3133,0.0071,0.1714,0,0.1339,0.0773,0.0972,0.0141,0.0067,0.1871,0,0.0227,0.0009,0.2045,0.0049,1.2384,0.049,0.0311,0.408,0.0098,0.0193,0.0004,0.0446,0.0592,0.0395,0.0075,"11440700","201601"
"5*5*7*7*",196936.404825526,553940.105038853,"4","01",0,0,0,0.3703,0.1971,0.0059,0.0051,0.0413,0.319,0.2609,0.9823,0.0928,0.0008,0.0185,0.0391,0,0,0.0115,0.0147,0.1111,0.002,0.2243,0.6914,3.3372,0.0008,0.0069,0,0.0011,0,0.0448,0.1762,"11380631","201612"
"5*2*9*4*",197916.672465565,552091.823920392,"2","20",0,0.0005,0.0024,0.0245,0,0.1357,0.578,0.0046,0.1201,0.1071,0.1,0.0398,0.1545,0.1113,0.0029,0.0004,0,0,0.0865,0.0897,0.011,0.2938,0,0.0193,0,0.5331,1.7099,0.0057,0,0.0418,2.7742,"11440590","201610"
"5*3*3*9*",197308.736699028,554342.735884071,"2","11",0,0,0.0037,0.0245,0.028,0.0244,0.0326,0.1795,0.3144,0.6204,0.5549,0.0315,0.0059,0.0115,0.0029,0,0.001,0,0.0059,0.0086,0.0002,0,0.0202,0.0076,0,0.0083,0.09,0.008,0,0.0952,0.2995,"11320710","201601"
"5*4*4*6*",197762.960674895,553827.852765006,"6","14",0,0,0.0816,0.0241,0.0862,0.0015,0.0102,0.0023,0.0571,0,1.7288,0.0643,0,0.691,0.0186,0.0006,0,0.0103,0.3533,1.2842,0.7484,0.002,0,0,0.0003,0.0045,0.7988,0.0042,0.0197,0.2307,0.5887,"11620585","201612"
"5*0*0*6*",197441.154265767,554160.82206886,"3","02",0,0,0.2807,0.0321,0.0098,0,1.0482,0.254,0.0036,0.0122,0.3725,0.0595,0,2.1004,0.0003,0.0031,0,0.01,0.3196,0,0.7247,0.2552,0.0109,0.2266,0.0102,0.1008,0.3786,0.0069,0.6181,0.0655,0.6658,"11470630","201609"
"5*2*5*1*",200387.781218579,556186.230583085,"6","21",0,0,0.0034,0.0326,0.085,0.0975,1.0006,0.0271,0,1.9381,0.0256,0.0069,0,0.0014,0.0653,0.0005,0,0,0.0168,0.9629,0.6118,0.0069,0,0,0.0039,0.1033,0.0161,0.0073,0.0011,0.1307,5.0977,"11530560","201712"
"5*7*3*2*",198287.910745578,552422.622818397,"1","16",0,0,0,0.4488,0,0.1636,0.0014,0.6366,0.0126,5.147,0.2918,0.2093,0.0232,1.2958,0.008,0.0002,0,0,0.0151,0.0064,0.6222,15.7895,0.116,0.5069,0,0,0.0772,0.0107,0,0.1809,4.0198,"11290590","201604"
"5*4*8*4*",197082.68969173,552761.442066694,"7","11",0,0,0,0.0299,0.0684,0.8375,0.604,0.5168,0,0.0846,0.0199,0,0.0673,0.0024,0.0884,0.002,0.0113,0.0862,0.0031,0,1.166,0.0059,0.0291,0.0157,0,0.304,0.0023,0.0522,0.2953,0.0064,11.0947,"11350665","201704"
"5*3*3*8*",197990.077755229,554422.501041173,"7","10",0,0,0.2562,0.001,0.2688,1.0738,0.8124,0,0.2056,0.1272,0.724,0.0101,0.3798,0,0,0,0,0.0074,0.039,0.0466,0.1047,0,0.2009,0.01,0.5515,2.04,0.0161,0.3446,0.0028,0.0071,5.9444,"11650600","201603"
"5*7*4*1*",196785.369583661,555902.735086673,"1","18",0,0,0,0.0033,0,0.0018,0.0128,0.0009,0.1001,0.001,0,0.2679,0.0092,0,0.1166,0,0.0021,0.0128,0,0.2898,0.2428,0,0.7834,0.5722,0.1313,0.7388,0.2774,0.0033,0.0008,0.0014,56.3379,"11530750","201601"
"5*2*9*2*",197235.321987949,554790.579240381,"6","05",0,0.0192,0,0.0847,0.0307,0.037,0.0003,0.4511,0.0244,0.0009,0.0463,0.1077,0.262,0,0.4667,0.0007,0,0.0273,2.7149,0,0,0.0065,0.4341,0,0.1946,1.1695,0.0403,0.5559,0,0,4.6441,"11500611","201603"
"5*0*8*7*",199768.15120363,554990.565748383,"5","21",0.0026,0,0,0.0428,0.1568,0.1946,0.2185,0.0112,0.9394,0.2675,0,1.6307,0.0094,0.0315,0.1496,0,0.1102,0.0504,0.8656,0.034,0.001,0.2008,0.4416,0.0126,0.1859,0,0.0109,1.2276,0.1292,0.0046,0.6189,"11500630","201710"
"5*7*4*2*",196864.083486021,553491.160724296,"6","15",0.0001,0,0.117,0.0286,0.0017,0.0063,0.3747,0.0071,0.0184,0.0007,0.0231,0.0176,0.0021,0.054,0,0.0055,0,0,0.004,0.2196,1.0906,0.5569,1.0064,1.2818,0.3019,0.0442,0.0199,0.0872,0.0078,0.1401,0.1213,"11740700","201603"
"5*3*9*0*",198390.02996429,553644.908770333,"5","03",0,0,0.0069,0.0017,0.001,0.0303,0,0.0161,0.9787,0.9059,0.0352,0.0265,0.0009,0.1696,0.1137,0,0.0013,0.0152,0.805,1.4122,0.2693,0.0083,0,0.0218,0.0039,0.0062,0.0247,0.0018,0.0173,0,19.431,"11230720","201612"
"5*3*6*7*",197564.568717435,553292.274767578,"1","21",0,0,0.0451,0,0.0092,0.0012,0.045,0.0022,0.0037,0.001,0.3291,0.0982,1.3189,0.0282,0.0122,0,0,0,0.0952,0.1632,0.0459,0.2697,0.5418,0.204,1.0768,0.1101,0.0174,0.0307,0.1046,0,1.2861,"11440610","201601"
"5*7*0*9*",199879.307864185,554509.205135282,"2","15",0,0.0199,0,0.0017,0.363,0.7616,0.0596,0.043,0.2941,0.1547,0.0015,0,0.0079,0.0022,0.1627,0.0013,0,0,0,0,0.0338,0.4148,0.0277,0.1642,0.1271,0.05,4.6956,0.0952,0,0.0259,5.3842,"11320514","201703"
"5*4*1*4*",197406.071482683,557161.695777674,"2","17",0,0,0,0.0991,0.0019,0.0015,0.0629,0.0017,0.0013,0.0337,0.0009,0.0072,0.0093,0.1175,0.0383,0.0004,0.0034,0.0143,0.0008,0.1636,0.0006,0,0.0089,0.0558,0.0281,0.0142,0.2785,0.0907,0.0163,0,0.3319,"11215730","201708"
"5*4*6*2*",201139.331508097,552468.900183604,"5","14",0,0,0.0076,0,0.0065,5.2987,0.0005,0.6066,0.0022,0.0295,0.0202,0.0495,0.1622,0.0815,0.0028,0,0,0.0006,0.4084,0,2.8794,0.0425,0.0069,0.1343,0.3373,0.0033,0,0.3122,0,0.0342,0.6955,"11680521","201610"
"5*3*6*3*",196662.501958309,557792.50452563,"5","11",0,0.0011,0,0.0306,0.001,0.0394,0.1171,0,0.0083,0.0627,0.018,0.0122,0,0.0037,2.2767,0,0.0145,0,0.0348,0.2613,0.4141,0,0.0095,0,0.0149,0,0.0065,0.0121,0.0008,0,2.1851,"11230730","201705"
"5*4*7*6*",197947.527067064,555154.910466049,"6","15",0.0004,0,0.015,0.1612,0.0051,0.0367,0.0307,0.0027,0.0024,0.0435,0.3956,0.0015,0,0.0062,0.0618,0,0.1502,0.0907,0,0,0.7121,0.1981,0.1163,0.0112,1.156,0.0129,0.0022,0,0,0.0062,0.0299,"11305645","201609"
"5*1*2*0*",196341.783049078,558606.283762287,"6","15",0.001,0.0024,0,0.6197,0.0051,0.0354,0.0452,0.0065,0.5993,0.0044,0.0043,0.0119,0,0.2192,0,0,0,0.009,0.0362,0.2006,0.845,0.2936,0.2592,0.1255,0.6719,0,0.2742,0.0464,0.0051,0,1.3542,"11620575","201705"
"5*2*5*9*",196844.40855259,553103.979814015,"2","11",0,0,0,0.2678,0.8187,0.0048,0.0956,0.0067,0.3704,0.7663,0.0326,0.1112,0.0648,0.3933,0,0,0.0113,0.0164,0.407,0.011,0.0211,0.0002,0.4142,0.0299,0.0208,0.5187,0.0083,0.0141,0,0.0183,0.2483,"11620655","201608"
"5*2*6*3*",197093.859978637,556351.110463265,"3","07",0.0003,0,0.0241,0.0009,0.4459,0.0762,0.0058,0.0083,0,0.0419,0.0119,0.0155,0.2562,0,0.006,0.0002,0,0.002,0,0,0.1431,0.1924,0.0063,0.0017,0.0069,0.0581,0.9378,0.0022,0.5961,0.0898,0.8092,"11410660","201605"
"5*6*1*5*",195890.750198296,557207.969421602,"2","19",0.0017,0,0,0.133,0.0006,0.6272,2.1183,0.0427,0.0279,0.0024,0.0252,0,0.1619,0.217,7.7704,0,0.0016,0.091,0.4363,0,0.4063,0.0404,2.0181,0.0723,0.0017,0.0235,0.0017,0.0619,0.0034,0.0527,0.6092,"11590520","201604"
"5*4*8*5*",197175.227013032,553650.755242943,"4","04",0.0004,0,0.3278,0.1074,0,0.174,0.4762,0.0004,0.4488,0.1795,0.0023,0.1964,0.1943,0.03,0.3807,0.002,0,0.0027,0,5.8072,0,14.0181,0,0.8299,0.1622,0.8138,0.0716,0.1577,0.0088,0.082,1.3367,"11740685","201611"
"5*4*4*2*",198394.812255591,554420.374711238,"3","14",0,0,0.0238,0.0029,0.2486,0.3359,3.13,0.1033,4.6531,0.0024,0.0122,0.0353,0.0148,0.1308,0,0,0.0143,0.2295,0.0008,0.2247,0.4301,0.0022,6.3916,2.2216,0.2528,0,0.2968,0.005,0.5294,0.0115,0.9146,"11530730","201705"
"5*6*1*4*",199195.293310408,557657.408710934,"1","12",0.0003,0.0002,0,0,0.0232,0.1571,0.0109,0.1492,0,0.0187,0,0.0673,0.2416,0.0095,0.0054,0.001,0.0417,0.338,0.1262,0,0,1.6012,0.137,0.0145,0.0069,0.3598,0.0078,0.094,0.0138,0,0.0562,"11560630","201709"
"5*9*1*3*",197782.643588516,554850.676794149,"3","14",0.0003,0,0.0185,0,0.009,1.2203,0.0516,0.0725,0.3271,0.0003,0.0152,0.0056,0.067,0.0023,2.4177,0.0001,0.0031,0.0027,0.6515,0.0048,0.016,0.4982,0.0988,0,0.0301,0.9897,0.649,0.2693,0,0.0194,0.0235,"11170590","201601"
"5*2*4*8*",198224.634243189,552589.617934436,"6","18",0.0028,0,0,0.0068,0.02,0.0086,0.0145,0.0023,0.2584,0.0964,0.0433,0.0064,0.7876,0,0.0161,0,0,0,0.1734,0.3519,0.008,1.7586,0.0955,0.1877,0.3149,0.002,0.0101,0.0638,0.0134,0.0042,3.0498,"11230536","201711"
"5*7*9*6*",197092.771537902,555888.90979628,"1","19",0.0049,0,0,0.0098,0.0347,0.0493,0,0.0153,1.3065,0.1193,0.618,0.0128,0.1056,1.0888,0.0062,0.0004,0.0078,0,0.0714,0.0126,0.0723,0.1982,0.0089,0,0.3613,0.3112,0.219,0.001,0,0.1275,0.3847,"11710610","201606"
"5*2*0*6*",197682.635134866,553043.88583271,"2","08",0.0009,0,0.0729,0.0352,0.2258,0.0053,0.0083,0.0242,0.0475,0.1113,0.0943,0,2.373,0.0948,0,0.0007,0.0006,0,0.3609,0,0.0231,0.002,0.0025,0.0115,0.0332,0.0045,0.3772,0.0847,0,0.0033,0.696,"11110580","201607"
"5*3*8*9*",197989.524242119,558438.73676698,"1","13",0,0.0169,0.0167,0.016,0.1337,0.0589,0.0354,1.3165,0.3213,0.2169,0.3982,0.0595,1.2211,0,0.0005,0,0,0.1966,2.3623,1.1382,0.4922,0.6422,0.5646,0.0282,0.0539,0.0062,0.0764,0.0985,0.0723,0.0925,0.0028,"11710580","201701"
"5*3*6*2*",198137.940435536,553835.859649772,"7","00",0,0,0,0.1047,0,0.052,0.1186,0.0222,0.0347,2.495,0.5703,0.2958,0.0304,0.0033,0.0068,0.0013,0.0154,0,0.1039,0.002,0.0332,0.0099,0,0.0064,0.0093,0.0071,0.0237,0.5826,0.0259,0.0238,0.0098,"11470560","201709"
"5*3*4*2*",200782.974673551,556189.421223654,"6","09",0,0,0.0012,0.0013,0.0908,0,0.1361,0.1084,0.0969,0.1279,0.2403,0.3281,0.0086,0.0082,0.0578,0,0.025,0,1.2063,0,0.2907,0.2838,0.0013,0.3173,0.0098,0.228,0.0039,0.2261,0,0,0.0557,"11290650","201801"
"5*1*8*5*",196384.847652355,556441.531497512,"7","03",0,0,0,0,0.0019,0.0388,0.0202,0.7929,0.1517,0.001,0.0054,0.0071,0.1564,0.6409,0.6633,0,0.0049,0,0.1697,0.03,0,0.7557,0.8354,2.2476,0.0519,1.2359,0.0109,0.001,0.0057,0.0766,10.3363,"11650531","201602"
"5*6*0*9*",200593.083264328,557707.405507697,"4","10",0,0.0002,0,0.0254,0.0069,5.4634,0,0.0245,0.1989,0.248,0.1251,1.3527,0.0034,0.029,0,0.0007,0,0.0254,0.0189,0,0.0006,0.0566,0.2138,0.0103,0.0018,0.203,0.0542,0.0068,0.0082,0.0218,10.8413,"11560690","201612"
"5*3*2*1*",197513.508687114,554153.911876476,"4","03",0,0.038,0.008,0.0139,0.6691,0.0136,4.2442,0.0006,0.047,0.0017,0.0045,0,0.1733,0.0485,0.0062,0.0001,0,0,0,3.199,0.0854,0.0607,0.5165,0,0.4835,0.0075,1.581,0.4631,0,0.1453,0.4728,"11110700","201708"
"5*1*5*3*",199681.977445986,555800.614657847,"4","21",0,0.0017,0,0.4382,0.859,0.3373,1.6663,0.0199,0.1436,0,0.0274,0.0003,0.0065,0.0101,0,0,0.0077,0,0.0202,0.1185,5.2889,0.0051,0.7968,0.0979,0.0195,2.108,0.5027,0.0004,0.0263,0,109.3355,"11305660","201611"
"5*3*8*3*",198353.882859053,552853.99598467,"3","21",0.0001,0,0.0238,0.0065,0.1108,0.5438,0.5572,0.0098,0.3182,0,0.1238,0.0008,0.3039,0,0.0536,0.0006,0,0.0946,0.3837,0.0074,0.0433,0.5049,0.0129,0.0179,0.0012,0.2251,0.4526,0.0025,0.0613,0.0386,2.1042,"11740580","201703"
"5*3*0*9*",196002.97537353,554838.449360089,"7","06",0,0,0,1.2316,0,5.8234,0.0066,0.0003,0.0318,0.001,0.0762,0.31,0.0136,0.7232,0.3011,0.0004,0.0084,0,0.0519,0.0147,0.0274,0.4743,0.0375,0.2553,0.4131,0.0008,0.0208,0.0081,0.1388,0.02,0.0443,"11560515","201602"
"5*0*3*6*",199273.497727746,554260.284173661,"2","10",0,0,0.1061,0.0014,0.0069,0.0017,0.0074,0.006,0.0031,0.0074,0.0598,0.0519,0.0148,0.0194,0,0,0,0,0,0,3.3869,0.0017,1.5577,0.2095,0.0997,0.0676,0.0033,0.3603,0.0252,0.0772,7.4491,"11740610","201709"
"5*7*9*7*",196863.55182893,553132.677608037,"1","13",0,0,0.0006,0,0.306,0.0105,0.0141,0.0318,0.1262,0,0.0065,0,0.0123,0.0023,0.0049,0,0.0072,0.0012,0.2283,0.2509,0.0391,0.3642,0.0145,0.0753,0.0259,0.0079,0.1619,0.0242,0.0274,0.4443,6.5762,"11440655","201612"
"5*4*2*1*",197793.788191576,557292.538078078,"4","20",0,0.0008,0,0.0195,0.0137,3.7944,0,1.3172,0.0031,0.5152,0.0036,0.2513,0.0296,0,0.0043,0,0.0333,0.0026,0,0.0506,0.0347,0.3208,0.0032,0.0113,0.1137,0.0064,0.0103,0.2011,0,0.0309,0.8487,"11680690","201709"
"5*5*9*3*",198079.951797879,555085.2424638,"3","10",0,0,0.0088,0.0057,0.0064,5.0708,0.0194,0.7459,0.0521,8.0877,0.0012,0.084,0.0942,0.0018,0.0267,0,0.0059,0.014,0.255,0,0.3426,0.0026,0.0013,0.267,0.7735,0,0.0011,0.0736,0.0283,2.2134,12.3833,"11260690","201601"
"5*5*7*6*",196878.447084241,552741.248862552,"7","01",0,0.0367,0.0347,0.0022,0,0,0.0442,1.9814,0.0349,0.0296,0,0.8676,0.0027,0,0.0456,0.0003,0,0,0.0013,0.1654,0.9731,0.4774,0.174,0,0.0068,0,0.0079,0.2592,0,0,16.1062,"11590530","201603"
"5*5*3*4*",195991.275177835,554676.738691414,"1","07",0,0,0,0.2222,0.5372,0.001,1.6009,0.2968,0.4076,0.0076,0.0809,0.0063,0.0065,0.0018,0.0062,0.0001,0,0,0.0031,0.0062,0,0.9967,0.1449,0.0231,0.4005,1.3861,0.0018,0,0.0057,0.0068,0.0117,"11500603","201701"
"5*8*6*9*",197793.788191576,553406.617763619,"1","15",0,0,0.0345,0.0897,0.0048,0.1647,0.0171,0.1784,0.177,0.0362,0,0.3907,0,0.0608,0.0383,0.0002,0,0,0.4368,0.8647,0,0.0855,0.5283,0.3468,0.0302,0.1783,0,0.0248,2.0295,0,0.6234,"11350624","201707"
"5*7*6*0*",197490.088211552,553197.595957451,"1","11",0,0,0.0242,0.0053,0.0057,0.0059,2.18,0.0441,0.0672,0.0345,0.0123,0.0847,0.1142,2.5976,0.0465,0.0007,0,0,8.058,0.1647,0.3929,0.2754,0,0.4542,0.0112,0.123,0.0073,0.0092,0.2831,0.0571,66.2039,"11350600","201712"
"5*0*8*7*",198774.060471223,552692.846406869,"1","11",0,0,0.0015,0.053,0.0058,0.1554,0.9348,0.0043,0.0759,2.5524,3.8905,0.0646,0.0355,0,0.0038,0.0014,0,0,0.0065,0.4911,0,0,2.1257,0.005,0.009,0.0306,0.0045,2.5598,0,0,2.1393,"11650550","201608"
"5*3*9*0*",197128.419480869,553213.00799666,"4","05",0,0,0.0673,0.0056,0.0018,0.1414,0.0367,0.0571,0.4643,0.0086,0.1142,0,0,0.093,0.1141,0,0,0.0326,0.2182,0.0842,0.2101,0.011,0.629,1.021,0.01,0.1615,0.038,0.3046,0.004,0.2834,9.1533,"11290620","201710"
"5*2*9*0*",201890.882979449,554500.168089226,"3","08",0,0,0,0.6744,0.0796,0.0005,0.4813,0.1358,0.0155,8.1901,0.0038,0.2424,0,1.6368,0.2237,0,0.0056,0,0.0457,0,1.3137,0.0153,0.0816,0.3492,0.0476,0.0024,0.025,0.1432,0,0.0083,0.9344,"11440630","201604"
"5*8*0*1*",197993.243873898,558034.508126463,"1","08",0,0,0,0.0009,0.0009,0.2896,0.0258,0.958,0,0.695,0,0.0775,0.0632,0,0,0.0003,0,0,0.4968,0.0092,0.0116,0.0312,0.0007,0.0064,1.8976,0.0018,0.3107,0.0063,0.015,0.0098,0.3939,"11710720","201708"
"5*9*5*5*",201836.634537089,553208.224943147,"3","08",0.0004,0.0255,0,0,0.054,0.0153,0.0767,0.0351,1.2337,0.0158,1.4501,0,0.338,0.0061,0.0592,0.0006,0.004,0.0073,0.1551,0.0051,0.018,0.4942,0,0.0015,0.1377,0.0067,0.0034,0.3842,0.0376,0,16.6518,"11215780","201602"
"5*2*7*3*",196314.120707535,556790.976105298,"4","10",0,0.009,0,1.2991,0.0128,0.0081,0.0009,0,0.0092,0.865,0.0255,0,0.0029,0.0065,0.2793,0.0093,0,0.0144,0.5326,0,0.0479,0.2927,0.001,0.0106,1.2064,0.3167,0.257,0.0051,0.0018,0.023,4.7077,"11470680","201611"
"5*7*7*6*",196718.878239204,553405.023349248,"5","19",0,0,0.0385,0.0313,0.0395,0.2597,0.0694,0.683,0.3329,0.4239,0,0.5444,0.0666,0.0035,0.0064,0,0,0.6116,0.0778,0.0849,0.0407,0.0854,0.0029,1.8279,4.2127,0.0146,1.6663,0.0042,0,0.4822,0.7763,"11650652","201701"
"5*2*5*9*",197901.784728463,557751.550916763,"4","15",0,0.0592,0,0,0.2858,0.8925,0.3801,0.213,0,0.1291,0.145,0.2589,0.0366,0,0.0631,0.0039,0.0013,0,0.0188,0.001,0.0321,0,0,0.0253,0.0074,0.0221,0.4373,0,0.1989,0.0614,7.5006,"11230610","201607"
"5*7*8*7*",196826.313453205,553447.047982138,"6","08",0,0,0.0133,0.0018,0.1034,0,0.004,0.4954,0.0045,0.0185,0.0035,0.2553,0.016,0.0016,0.0009,0.008,0.0051,0.0252,0.0005,0.1997,0,0.2258,0.667,0.0023,0.0917,0.0048,0.4233,0.2258,0.0033,0.0014,3.1522,"11500640","201608"
"5*7*2*7*",196581.659314479,552625.267581478,"4","22",0,0.0002,0.0656,0.9813,0.0254,0,0.2861,0.2448,0,0.014,0.0861,0.0252,0.0366,0.1183,0,0,0,0.0009,0,0,0.2142,2.5415,0,0.1052,0.1114,0.093,1.1768,0.3281,0,2.7509,192.8197,"11650590","201608"
"5*6*3*8*",199336.25051818,554373.567241664,"2","23",0,0,0.0511,0.7133,0.9112,0.0068,0.0313,0.0501,0.0689,1.7572,0.0122,0.0808,0,0.0115,0,0,0,0,0.0014,0.3494,0.1171,0.0243,0.101,0.7214,0,0.332,0.0289,0.0011,0.0386,0.154,0.189,"11380580","201607"
"5*4*6*2*",196491.772839366,552590.149318382,"3","06",0,0.0001,0.131,0.0503,0.2399,1.1152,0.0468,0.1088,0.3485,0.0092,0.2391,0.8775,0,0.0027,0.0082,0,0,0,1.7495,51.3507,0.2277,0.0123,0.002,1.9829,0,0.0075,0.0078,0.8085,0.1054,0.7093,2.216,"11170520","201711"
